,player_id,pretty_name,date_of_birth,position,foot,height_in_cm,market_value_in_gbp,highest_market_value_in_gbp
369,113083,Asterios Giakoumis,1988-05-03,Goalkeeper,Left,187,,540000.0
370,24008,Ruben Gomez,1984-01-26,Midfield,Right,178,,900000.0
371,48930,Pele,1987-09-14,Midfield,Right,187,,4500000.0
372,296438,Ioakim Apostolopoulos,1997-07-10,0,Right,172,,90000.0
373,19987,Matias Sanchez,1987-08-18,Midfield,Right,173,,3420000.0
374,163187,Giuseppe Prestia,1993-11-13,Defender,Right,190,,450000.0
375,187961,Nikolaos Skebis,1992-11-02,Defender,Right,181,,225000.0
376,46971,Josip Projic,1987-08-23,Defender,Right,178,,450000.0
377,67066,Nikolaos Georgiadis,1983-03-23,Defender,Right,181,,315000.0
378,16417,Ilias Kotsios,1977-04-25,Defender,Left,184,,1130000.0
379,261060,Antonis Vatousiadis,1996-04-01,Defender,Left,185,,180000.0
380,6721,Mario Santana,1981-12-23,Attack,Right,180,,6750000.0
381,241326,Moro Alhassan,1994-01-15,Midfield,Right,186,,180000.0
382,253012,Matteo Franchetti,1996-05-03,Defender,Left,179,,90000.0
383,6792,Luca Antonini,1982-08-04,Defender,Right,181,,6300000.0
384,21696,Daniele Portanova,1978-12-17,Defender,Right,185,,2520000.0
385,305493,Armando Prisco,1997-02-13,Goalkeeper,Left,185,,45000.0
386,90118,Soufiane Bidaoui,1990-04-20,Attack,Right,176,,900000.0
387,24567,Sebastian Przyrowski,1981-11-30,Goalkeeper,Right,192,,1260000.0
388,20905,Esteban Solari,1980-06-02,Attack,Right,188,,3600000.0
389,85113,Aleksandar Noskovic,1988-12-12,Attack,Left,183,,405000.0
390,74821,Franco Mussis,1992-04-19,Midfield,Both,174,,2520000.0
391,255195,Greg Houla,1988-07-19,Attack,Right,172,,315000.0
392,336105,Nikola Stojanovic,1995-02-17,Midfield,Left,184,,113000.0
393,237597,Antonis Bourselis,1994-07-06,Midfield,Right,177,,270000.0
394,63209,Adam Pinter,1988-06-12,Defender,Right,190,,1080000.0
395,122945,Elton Cale,1988-07-12,Attack,Right,169,,428000.0
396,67067,Konstantinos Kaznaferis,1987-06-22,Midfield,Right,178,,585000.0
397,127051,Yann Boe Kane,1991-04-05,Midfield,Right,186,,540000.0
398,16439,Minas Pitsos,1980-10-08,Defender,Left,178,,450000.0
399,21447,Zito,1985-09-19,Midfield,Right,175,,405000.0
400,30379,Kaspars Gorkss,1981-11-06,Defender,Left,191,,900000.0
401,66960,Ignacio Fideleff,1989-07-04,Defender,Left,188,,1980000.0
402,41080,Rok Straus,1987-03-03,Midfield,Right,174,,315000.0
403,59154,Alan,1987-12-09,Attack,Right,170,,675000.0
404,120501,Hakeem Araba,1990-02-12,Attack,Right,190,,315000.0
405,332929,Georgios Goutsidis,1996-07-12,Attack,Right,179,,68000.0
406,263062,Manuel Balda,1992-02-21,Attack,Right,177,,1080000.0
407,332928,Georgios Litskas,1995-06-16,0,Right,187,,135000.0
408,192124,Vasilios Triantafyllakos,1991-07-16,Midfield,Right,186,,270000.0
409,45187,Cyriaque Louvion,1987-07-24,Defender,Right,185,,1260000.0
410,195072,Princewill Okachi,1991-06-20,Midfield,Right,168,,450000.0
411,179422,Manolis Nikolakakis,1991-02-19,Defender,Right,177,,180000.0
412,333200,Anastasios Fragoulis,1995-07-25,Defender,Left,186,,90000.0
413,354464,Nugzar Muzashvili,1996-07-07,0,,180,,68000.0
414,354463,Giannis Thymianidis,1995-03-13,Goalkeeper,Right,183,,90000.0
415,321600,Giannis Alexandros Stogios,1991-07-26,0,Right,178,,90000.0
416,33950,Laurent Karim Agouazi,1984-03-16,Midfield,Right,184,,1260000.0
417,9852,Konstantinos Katsouranis,1979-06-21,Midfield,Right,183,,7650000.0
418,13748,Miljan Mrdakovic,1982-05-06,Attack,Right,187,,990000.0
419,119081,Joris Sainati,1988-09-25,Defender,Both,183,,450000.0
420,221317,Eric Warden,1992-12-13,Attack,Left,182,,225000.0
421,72218,Guille Perez,1987-01-11,Midfield,Left,172,,315000.0
422,52328,Gonzalo Bergessio,1984-07-20,Attack,Right,179,,5400000.0
423,287313,Andrej Modic,1996-03-07,Midfield,Right,179,,135000.0
424,84846,Gianluca Sansone,1987-05-12,Attack,Left,174,,3150000.0
425,136746,Steve Beleck,1993-02-10,Attack,Right,187,,1350000.0
426,15717,Melli,1984-06-06,Defender,Both,184,,5400000.0
427,177868,Theodoros Markelis,1992-06-24,Attack,Right,174,,90000.0
428,186393,Tomas Vestenicky,1996-04-06,Attack,Right,178,,315000.0
429,239583,Jacopo Ferri,1995-04-05,Attack,Right,171,,135000.0
430,45328,Santiago Villafane,1988-05-19,Midfield,Right,178,,270000.0
431,46845,Carlo Costly,1982-07-18,Attack,Left,190,,990000.0
432,77484,Georgios Niklitsiotis,1991-03-23,Attack,Right,180,,225000.0
433,238951,Davide Di Molfetta,1996-06-23,Midfield,Both,180,,270000.0
434,92740,Robert Stambolziev,1990-10-26,Attack,Left,181,,225000.0
435,144451,Ali Ozturk,1987-04-12,Attack,Left,191,,180000.0
436,336086,Nesat Mece,1995-08-11,Midfield,Right,184,,135000.0
437,295442,Giannis Koretas,1992-10-20,Attack,Right,180,,135000.0
438,274294,Nikolaos Argyriou,1994-04-04,Defender,Right,174,,90000.0
439,182693,Theodoros Papoutsogiannopoulos,1994-07-05,Defender,Right,180,,180000.0
440,156568,Atanas Pashkulev,1987-07-10,Defender,Left,178,,135000.0
441,36689,Emir Bajrami,1988-03-07,Attack,Left,178,,2700000.0
442,254063,Giannis Stamatakis,1994-06-26,Midfield,Right,179,,180000.0
443,38870,Gordon Schildenfeld,1985-03-18,Defender,Right,191,,2700000.0
444,332046,Tayyib Kanarya,1995-10-17,Attack,Right,189,,135000.0
445,58381,Tomtm,1985-07-23,Midfield,Both,181,,2069999.0
446,64920,Zeki Korkmaz,1988-09-01,Midfield,Right,175,,720000.0
447,177038,Omer Can Sokullu,1988-08-14,Midfield,Right,175,,720000.0
448,54168,Rizvan Sahin,1981-10-30,Defender,Right,171,,900000.0
449,6860,Orhan Ak,1979-09-29,Defender,Left,179,,2340000.0
450,203662,Giannis Sotirakos,1995-01-19,Defender,Left,181,,270000.0
451,238762,Angelos Argyris,1994-05-06,Defender,Right,184,,225000.0
452,13063,Jonas Ivens,1984-10-14,Defender,Right,188,,1580000.0
453,285920,Gaston Camara,1996-03-31,Attack,Right,177,,450000.0
454,238980,Andrea Palazzi,1996-02-24,Midfield,Right,178,,540000.0
455,54149,Jonathan,1986-02-27,Defender,Right,170,,6750000.0
456,8689,Sezer Ozturk,1985-11-03,Midfield,,0,,3600000.0
457,240197,Isaac Donkor,1995-08-15,Defender,Right,181,,900000.0
458,290415,Davide Costa,1996-03-22,Goalkeeper,Right,189,,68000.0
459,39027,Tayfun Pekturk,1988-05-13,Attack,Both,0,,540000.0
460,333430,Georgios Dimizas,1994-07-24,Goalkeeper,Left,187,,135000.0
461,68436,Alexander Tambakis,1992-12-08,Goalkeeper,Right,191,,225000.0
462,265916,Lucas Ontivero,1994-09-09,Attack,Left,170,,1350000.0
463,294340,Gulhan Ozdemir,1995-10-03,Midfield,,0,,45000.0
464,112624,Joao Vitor,1988-06-01,Midfield,Right,176,,1580000.0
465,49121,Erman Bulucu,1989-03-09,Defender,Right,186,,180000.0
466,56772,Gilles Binya,1984-08-29,Defender,Right,176,,1800000.0
467,125920,Yakup Zorlu,1991-03-26,Attack,Right,187,,135000.0
468,6949,Necati Ates,1980-01-03,Attack,Right,182,,7200000.0
469,293900,Tugay Adamcil,1993-10-25,Attack,Right,0,,180000.0
470,371343,Mehmet Secme,1996-10-24,Attack,Right,0,,135000.0
471,27861,Senijad Ibricic,1985-09-26,Midfield,Right,181,,5850000.0
472,300141,Georgios Apostolidis,1995-06-22,Attack,Left,171,,180000.0
473,374087,Serkan Demirezen,1996-02-23,Midfield,Right,0,,135000.0
474,10504,Mehmet Akgun,1986-08-06,Midfield,Right,179,,1580000.0
475,371344,Ferhat Ugur,1996-05-09,Midfield,Right,0,,45000.0
476,182680,Vangelis Anastasopoulos,1994-03-07,0,Right,166,,270000.0
477,204404,Mahmut Ozen,1988-09-01,Defender,Right,178,,158000.0
478,45951,Ugur Demirkol,1990-01-16,Defender,,0,,630000.0
479,192843,Sinan Karadag,1995-01-20,Defender,,0,,68000.0
480,28318,Pape Diakhate,1984-06-21,Defender,Right,182,,5400000.0
481,200393,Bilal Kilic,1994-09-17,Defender,Right,0,,135000.0
482,58919,Zulkuf Ozer,1988-05-10,Goalkeeper,Right,186,,630000.0
483,208596,Yusuf Balcioglu,1993-01-01,Goalkeeper,Right,187,,90000.0
484,256338,Matteo Adamo,1996-07-29,Midfield,Right,175,,90000.0
485,21876,Federico Balzaretti,1981-12-06,Defender,Left,180,,7650000.0
486,53871,Javier Campora,1980-01-07,Attack,Right,172,,1800000.0
487,62966,Jokin Esparza,1988-06-15,Attack,Right,178,,450000.0
488,306198,Stefanos Dogos,1994-05-05,Attack,Left,174,,90000.0
489,14542,Zvonimir Vukic,1979-07-19,Midfield,Right,182,,4050000.0
490,288268,Cedric Mandjeck,1993-04-08,Midfield,Right,173,,135000.0
491,61258,David Vazquez,1986-03-21,Midfield,Right,179,,270000.0
492,71002,Carlos Caballero,1984-10-05,Midfield,Right,174,,900000.0
493,96881,Dimitrios Amarantidis,1986-07-27,Defender,Left,174,,405000.0
494,139590,Grigoris Kyziridis,1990-10-24,Midfield,Left,176,,180000.0
495,241365,Vangelis Tsiamis,1991-07-14,Defender,Right,188,,180000.0
496,64385,Jose Manuel Catala,1985-01-01,Defender,Left,182,,2700000.0
497,96476,Angelos Vertzos,1983-05-27,Defender,Right,175,,315000.0
498,312756,Dimitrios Chomsioglou,1989-03-08,Goalkeeper,Right,192,,135000.0
499,334369,Giannis Kantartzis,1993-08-06,Defender,Right,192,,90000.0
500,144449,Sinan Uzun,1990-01-25,Attack,Left,0,,180000.0
501,129744,Xavi Ginard,1986-10-11,Goalkeeper,Right,186,,225000.0
502,7394,Gokhan Unal,1982-07-23,Attack,Right,184,,4500000.0
503,239599,Massimo Sammartino,1995-09-08,Defender,Left,170,,113000.0
504,36478,Alanzinho,1983-02-22,Midfield,Left,164,,4500000.0
505,173468,Khalifa Jabbie,1993-01-20,Midfield,Both,190,,540000.0
506,202594,Alihan Idikut,1995-09-02,Defender,Right,0,,45000.0
507,90936,Murat Gurbuzerol,1988-02-01,Attack,Right,180,,450000.0
508,373669,Ibrahim Icuz,1996-01-01,Defender,Right,0,,45000.0
509,56837,Abdulhamit Yildiz,1987-06-07,Defender,Right,188,,360000.0
510,133829,Tomislav Glumac,1991-05-14,Defender,Left,194,,900000.0
511,78254,Umutcan Yuksel,1992-01-01,Goalkeeper,,0,,45000.0
512,35631,Royston Drenthe,1987-04-08,Midfield,Left,167,,11700000.0
513,72120,Ertugrul Furkan,1989-04-29,Goalkeeper,Right,190,,90000.0
514,47389,Andrija Vukovic,1983-08-03,Goalkeeper,Right,189,,900000.0
515,269469,Octavio,1993-12-29,Midfield,Right,184,,360000.0
516,5896,David Pizarro,1979-09-11,Midfield,Right,168,,13500000.0
517,339787,Enea Sanna,1997-01-03,Defender,Right,174,,45000.0
518,286293,Edoardo Masciangelo,1996-07-08,Defender,Left,177,,450000.0
519,290716,Nicolo Gigli,1996-01-11,Defender,Left,190,,180000.0
520,238992,Giacomo Sciacca,1996-04-19,Defender,Right,180,,180000.0
521,256371,Lorenzo Bardini,1996-04-12,Goalkeeper,Right,190,,90000.0
522,5908,Cristiano Lupatelli,1978-06-21,Goalkeeper,Left,189,,2250000.0
523,110690,Okan Alkan,1992-10-01,Defender,Right,170,,900000.0
524,77471,Konstantinos Kotsaridis,1992-06-12,Midfield,Left,176,,270000.0
525,28862,Michael Agazzi,1984-07-03,Goalkeeper,Right,191,,6300000.0
526,93085,Zeki Ayvaz,1989-10-01,Goalkeeper,Right,189,,180000.0
527,244491,Stefano Gori,1996-03-09,Goalkeeper,Right,185,,2069999.0
528,62725,Alessandro De Vitis,1992-02-15,Midfield,Right,184,,540000.0
529,65929,Matias Rodriguez,1986-04-14,Defender,Right,178,,2700000.0
530,44832,Alberto Frison,1988-01-22,Goalkeeper,Right,191,,1170000.0
531,172116,Konstantinos Panagiotoudis,1994-12-03,Midfield,Right,180,,270000.0
532,233654,Francesco Fedato,1992-10-15,Attack,Both,183,,720000.0
533,51819,Ugur Akdemir,1988-09-22,Defender,Right,175,,450000.0
534,206701,Mario Piccinocchi,1995-02-21,Midfield,Right,172,,1580000.0
535,21245,Filip Holosko,1984-01-17,Attack,Right,185,,6300000.0
536,36661,Tevfik Kose,1988-07-12,Attack,Right,180,,1530000.0
537,83230,Bahattin Kose,1990-08-26,Attack,Right,187,,270000.0
538,337458,Yusuf Cataloluk,1995-03-06,Attack,,0,,45000.0
539,26460,Fernando Belluschi,1983-09-10,Midfield,Both,171,,8550000.0
540,137611,Artun Akcakin,1993-05-06,Attack,Left,183,,630000.0
541,52317,Deniz Naki,1989-07-09,Attack,,0,,1800000.0
542,203379,Kaan Baysal,1996-01-19,Midfield,Both,176,,90000.0
543,6911,Gokhan Zan,1981-09-07,Defender,Right,192,,5220000.0
544,268029,Mehmet Bektas,1995-04-12,Attack,Left,0,,135000.0
545,210369,Ersel Asliyuksek,1993-03-18,Attack,Right,178,,270000.0
546,242983,Serkan Cansoy,1995-02-23,Attack,,0,,45000.0
547,30431,Nizamettin Caliskan,1987-03-20,Midfield,Both,172,,1260000.0
548,123256,Liviu Antal,1989-06-02,Attack,Right,177,,2250000.0
549,80696,Jean Jacques Gosso,1983-03-15,Midfield,Right,177,,4050000.0
550,54557,Matias Fritzler,1986-08-23,Midfield,Right,179,,2340000.0
551,76749,Tabare Viudez,1989-09-08,Attack,Right,169,,4500000.0
552,6968,Sancak Kaplan,1982-05-25,Defender,Left,178,,675000.0
553,282663,Idris Cengiz,1995-01-01,Defender,Right,185,,90000.0
554,51596,Ilhan Eker,1983-01-01,Defender,Left,185,,1530000.0
555,172665,Yusuf Mersin,1994-09-23,Goalkeeper,Right,197,,90000.0
556,222332,Lasha Dvali,1995-05-14,Defender,Left,191,,990000.0
557,293339,Muhsin Yildirim,1994-04-07,Defender,Right,170,,225000.0
558,8709,Sedat Bayrak,1981-04-10,Defender,Right,188,,2250000.0
559,257786,Metin Sevinc,1994-06-14,Midfield,Left,178,,90000.0
560,94037,Ferhat Yazgan,1992-10-20,Midfield,Right,183,,450000.0
561,114499,Ozgur Ileri,1987-11-17,Midfield,Right,188,,1800000.0
562,173463,Muhammed Demirci,1995-01-03,Midfield,Left,169,,810000.0
563,7346,Ugur Boral,1982-04-14,Midfield,Left,178,,3690000.0
564,287307,Alessandro Mastalli,1996-02-07,Midfield,Right,178,,450000.0
565,275352,Oguz Aksoy,1996-03-12,0,Right,0,,135000.0
566,258669,Gokhan Artun,1995-01-27,Midfield,Right,170,,23000.0
567,251452,Tugay Kaya,1995-01-27,Defender,Right,0,,90000.0
568,199283,Umit Karaal,1995-08-15,Defender,Left,170,,360000.0
569,317086,Enes Fidayeo,1997-03-01,Goalkeeper,Right,190,,45000.0
570,206197,Emre Metin,1993-02-07,Goalkeeper,Right,188,,90000.0
571,70789,Michu,1986-03-21,Attack,Left,185,,12600000.0
572,87493,Diego Novaretti,1985-05-09,Defender,Right,193,,2700000.0
573,28922,Taye Taiwo,1985-04-16,Defender,Left,182,45000.0,9900000.0
574,258811,Oguzhan Acar,1996-02-24,Midfield,Left,174,,90000.0
575,330905,Ogulcan Sahin,1996-02-12,Defender,Left,0,,90000.0
576,330190,Kenan Eryuksel,1995-08-18,Attack,,0,,45000.0
577,5854,Sebastien Frey,1980-03-18,Goalkeeper,Right,190,,18000000.0
578,56587,Yigit Gokoglan,1989-06-05,Attack,Right,182,,2700000.0
579,108318,Pekin Kosnek,1991-09-18,Midfield,Both,178,,225000.0
580,336246,Muhammed Rasit Sahingoz,1996-03-29,Midfield,Left,175,,45000.0
581,144788,Luan Scapolan,1988-12-30,Midfield,Right,183,,675000.0
582,13389,Didier Zokora,1980-12-14,Midfield,Right,180,,14400000.0
583,95967,Taskin Calis,1993-07-25,Midfield,Both,176,,720000.0
584,337459,Gunay Halis,1995-04-17,Defender,,0,,
585,36813,Ibrahima Sonko,1981-01-22,Defender,Right,190,,1350000.0
586,346153,Riza Cetiner,1995-08-26,Midfield,,0,,
587,257791,Cantug Temel,1994-06-10,Goalkeeper,,189,,90000.0
588,12106,Ludovic Obraniak,1984-11-10,Midfield,,0,,5850000.0
589,7090,Oguz Daglaroglu,1979-08-18,Goalkeeper,Right,183,,1350000.0
590,354316,Ilyas Sari,1996-03-15,Midfield,Left,0,,23000.0
591,56528,Kagan Soylemezgiller,1988-03-04,Midfield,Right,179,,1080000.0
592,29035,Ederson,1986-01-13,Midfield,Right,181,,9900000.0
593,53561,Hasan Kose,1993-08-16,Midfield,Left,0,,45000.0
594,345480,Bayram Celik,1996-01-21,Defender,Left,185,,
595,307535,Fatih Kaan Ariman,1994-10-28,Defender,Right,0,,45000.0
596,55839,Giray Kacar,1985-03-15,Defender,Right,189,,5220000.0
597,110697,Sezer Ozmen,1992-07-07,Defender,Left,187,,1350000.0
598,52266,Walter Gargano,1984-07-23,Midfield,Right,167,,9000000.0
599,22952,Caglar Birinci,1985-10-02,Defender,Left,180,,1980000.0
600,10118,Aykut Ercetin,1982-09-14,Goalkeeper,,0,,1800000.0
601,135082,Rogelio Funes Mori,1991-03-05,Attack,Right,186,,7200000.0
602,204143,Viktor Ahlmann,1995-01-03,Attack,,178,,135000.0
603,83234,Cihan Ozkara,1991-07-14,Attack,Right,189,,810000.0
604,78236,Musa Yilmazer,1987-01-31,Attack,Right,178,,630000.0
605,5495,John Utaka,1982-01-08,Attack,Right,182,,9000000.0
606,29642,Sertan Vardar,1982-08-19,Attack,Left,173,,900000.0
607,62462,Kenan Hajdarevic,1990-01-29,Attack,Both,186,,270000.0
608,157648,Fatih Candan,1989-12-30,Attack,Right,180,,270000.0
609,15069,Artem Radkov,1985-08-26,Defender,Right,186,,1620000.0
610,15765,Tim Janssen,1986-03-06,Attack,Right,188,,1580000.0
611,102097,Gudjon Baldvinsson,1986-02-15,Attack,Right,184,,225000.0
612,98502,Liban Abdi,1988-10-05,Midfield,Both,182,,900000.0
613,148361,Kristian Lindberg,1994-02-14,Attack,Both,184,,315000.0
614,22896,Kasper Lorentzen,1985-11-19,Midfield,Left,180,,1350000.0
615,251444,Suheyl Cetin,1995-06-22,Defender,Left,181,,135000.0
616,89205,Mark Gundelach,1992-01-07,Defender,Right,172,,405000.0
617,109012,Ivan Runje,1990-10-09,Defender,Right,192,,1130000.0
618,252636,Musefiu Ashiru,1994-06-26,Attack,Right,170,,360000.0
619,114299,Morten Rasmussen,1980-06-11,Defender,,0,,
620,335563,Marco Priis Jorgensen,1991-06-02,Goalkeeper,Right,190,,270000.0
621,167800,Mikkel Jensen,1995-01-21,Attack,Left,170,,135000.0
622,33491,Kevin Foley,1984-11-01,Defender,Right,183,,3150000.0
623,3098,Olof Mellberg,1977-09-03,Defender,Right,187,,8100000.0
624,215180,Lasse Lindbjerg,1992-04-15,Defender,,185,,90000.0
625,222196,Berat Beciri,1996-06-03,Attack,Right,0,,45000.0
626,24404,Johan Sellberg Wiland,1981-01-24,Goalkeeper,Right,188,,2250000.0
627,104987,Hakon Skogseid,1988-01-14,Defender,Right,186,,720000.0
628,24113,Espen Ruud,1984-02-26,Defender,Right,182,,2029999.0
629,44722,Emil Ousager,1987-07-19,Goalkeeper,Right,189,,180000.0
630,204138,Emil Peter Jorgensen,1995-11-14,Defender,Right,185,,180000.0
631,15961,Rurik Gislason,1988-02-25,Midfield,Right,184,,1490000.0
632,1725,Jesper Christiansen,1978-04-24,Goalkeeper,Left,194,,1800000.0
633,1443,Christian Poulsen,1980-02-28,Midfield,Right,181,,10800000.0
634,282227,Marc Wehner,1995-03-18,Midfield,,185,,
635,20844,Henrik Hansen,1979-07-28,Midfield,Right,178,,1940000.0
636,31821,Ayoub Sorensen,1988-04-12,Attack,Left,174,,270000.0
637,4403,Daniel Jensen,1979-06-25,Midfield,,0,,6300000.0
638,43380,Adigun Salami,1988-05-06,Midfield,Left,172,,1130000.0
639,16971,Mees Siers,1987-10-06,Defender,Both,180,,135000.0
640,37290,Bojan Golubovic,1983-08-22,Attack,Both,187,,810000.0
641,7937,Abdurrahman Dereli,1981-02-15,Defender,Right,173,,3150000.0
642,85679,Berk Neziroglulari,1991-02-01,Defender,Left,0,,225000.0
643,247645,Ahmet Sahbaz,1991-03-12,Defender,Left,186,,360000.0
644,114899,Deniz Oksuz,1987-10-24,Goalkeeper,Right,187,,68000.0
645,342269,Frederik Reimer,1996-09-11,Goalkeeper,,0,,
646,196634,Eyup Kocoglu,1995-01-14,Midfield,,0,,45000.0
647,196611,Serdar Bingol,1996-01-06,Defender,Both,177,,90000.0
648,29411,Ergun Teber,1985-09-01,Defender,Left,181,,1800000.0
649,356008,Erdin Uzer,1995-01-03,Defender,Right,0,,
650,121528,Berkay Dabanli,1990-06-27,Defender,Both,190,,1130000.0
651,51944,Necati Yilmaz,1988-01-21,Goalkeeper,Right,188,,225000.0
652,16499,Turgay Bahadir,1984-01-15,Attack,Both,190,,3150000.0
653,310775,Aykut Yakut,1994-03-18,Midfield,Left,180,,113000.0
654,204152,Aybars Garhan,1991-05-17,Attack,Right,185,,630000.0
655,37873,Aykut Akgun,1987-09-18,Midfield,Right,183,,1350000.0
656,348493,Emre Sorgun,1995-09-25,Defender,Left,175,,90000.0
657,114735,Bertul Kocabas,1992-02-15,Attack,Right,171,,450000.0
658,86158,Onur Cenik,1992-09-24,Defender,Both,187,,270000.0
659,58829,Eren Gungor,1988-04-02,Defender,Right,187,,2700000.0
660,47310,Emre Ozkan,1988-12-24,Defender,Left,182,,675000.0
661,276689,Jakob Andreasen,1994-02-25,Midfield,Right,0,,45000.0
662,265545,Mikkel Maigaard,1995-09-20,Midfield,Right,180,,450000.0
663,52312,Sebastian Giovinco,1987-01-26,Attack,Right,164,,18900000.0
664,149996,Holmbert Aron Fridjonsson,1993-04-19,Attack,Left,195,,360000.0
665,175739,Michael Ngoo,1992-10-23,Attack,Right,198,,203000.0
666,111837,Yoann Arquin,1988-04-15,Attack,Right,188,,270000.0
667,131172,Ross Caldwell,1993-10-26,Attack,,0,,180000.0
668,18828,Milos Krasic,1984-11-01,Attack,Right,185,,18000000.0
669,4763,Bo Storm,1987-02-03,Attack,Left,170,,360000.0
670,326589,Ola Adeyemo,1995-01-15,Attack,,183,,
671,186176,Ibra Sekajja,1992-10-31,Attack,Right,180,,68000.0
672,8840,Benjamin Fuchs,1983-10-20,Defender,Right,180,,540000.0
673,199223,Tufan Ozbozkurt,1993-03-20,Defender,Both,168,,135000.0
674,336268,Emre Yilmaz,1996-01-01,Goalkeeper,Right,185,,45000.0
675,225178,Oguzhan Demirci,1994-06-09,Goalkeeper,Right,188,,90000.0
676,85223,Baris Orucu,1992-05-10,Midfield,Both,183,,900000.0
677,193097,Jordan Moore,1994-02-19,Attack,,185,,45000.0
678,193101,Darren Petrie,1995-07-26,Midfield,Left,179,,45000.0
679,23410,Soren Christensen,1986-06-29,Midfield,Both,174,,765000.0
680,193104,Scott Smith,1995-07-21,Midfield,,173,,45000.0
681,34652,Jaroslaw Fojut,1987-10-17,Defender,Right,188,,810000.0
682,12570,Mark Wilson,1984-06-05,Defender,Right,178,,1800000.0
683,282553,Muhammed Akarslan,1995-04-02,Midfield,Right,174,,225000.0
684,184954,Kudus Oyenuga,1993-03-18,Attack,Right,176,,45000.0
685,24501,Radoslaw Cierzniak,1983-04-24,Goalkeeper,Right,187,,630000.0
686,292787,Erman Taskin,1995-01-01,Defender,Right,177,,180000.0
687,14558,John Baird,1985-08-22,Attack,Right,170,,360000.0
688,3975,Domi Kumbela,1984-04-20,Attack,Right,172,,1580000.0
689,44094,Tarmo Kink,1985-10-06,Attack,Left,183,,900000.0
690,13543,Gary Teale,1978-07-21,Attack,,0,,1130000.0
691,222740,Kieran Sadlier,1994-09-14,Attack,Right,178,360000.0,360000.0
692,62077,James Marwood,1990-05-21,Midfield,Right,175,,45000.0
693,11378,Alan Gow,1982-10-09,Midfield,Left,183,,540000.0
694,331074,Adam Brown,1995-06-09,Midfield,Right,180,,90000.0
695,331094,Lewis Mclear,1996-05-26,Midfield,Right,166,,68000.0
